1414171.99665625	9.02195290479167	3274.391406	0.030279	0.028059
1541059.58432292	9.02195290479167	3287.255920	0.030398	0.028137
1677979.35527083	9.0341096625	3277.156473	0.030305	0.028075
1825725.88128125	9.0341096625	3251.609697	0.030069	0.027897
1985154.70846875	8.81955622708333	3279.159666	0.030323	0.028203
2157188.073625	8.81955622708333	3201.326298	0.029604	0.027647
2342826.33690625	8.40310153041667	3245.406766	0.030011	0.028133
2543144.1709375	8.40310153041667	3098.523953	0.028653	0.027019
2759298.18260417	7.88723008869792	3107.635125	0.028737	0.027206
2992545.96753125	7.88723008869792	2880.654020	0.026638	0.025367
3244236.58284375	7.4000928015625	2796.643327	0.025861	0.024696
3515827.69619792	7.4000928015625	2498.931085	0.023108	0.022151
3808895.11302083	7.03706686447917	2301.113083	0.021279	0.020408
4125134.68195833	7.03706686447917	1970.782000	0.018224	0.017489
4466381.34935417	6.84051038463542	1698.856817	0.015710	0.015048
4834609.15925	6.84051038463542	1389.956599	0.012853	0.012281
5231954.11876042	6.81907409557292	1115.618671	0.010316	0.009824
5660716.10352083	6.81907409557292	871.344144	0.008058	0.007638
6123381.7230625	6.97755972604167	650.885190	0.006019	0.005689
6622631.94260417	6.97755972604167	486.276198	0.004497	0.004233
7161355.4211875	7.33396423161458	338.944538	0.003134	0.002953
7742678.99884375	7.33396423161458	243.449014	0.002251	0.002122
8369967.69659375	7.9237670525	159.243774	0.001473	0.001402
9046857.1090625	7.9237670525	110.858891	0.001025	0.000987
9777268.6480625	8.74515801317708	69.020917	0.000638	0.000630
10565434.3134167	8.74515801317708	46.928484	0.000434	0.000442
11415919.5583333	9.66771873098958	28.476925	0.000263	0.000281
12333655.6820208	9.66771873098958	18.902303	0.000175	0.000197
13323958.8841667	9.66771873098958	12.075024	0.000112	0.000134
14392564.563	9.66771873098958	7.401214	0.000068	0.000087
0	4.57927523697917	2026.025794	0.017084	0.035665
15978.7476354167	4.57927523697917	2145.692343	0.018093	0.024737
33210.3302916667	4.57927523697917	2269.224099	0.019134	0.018603
51790.6490208333	4.57927523697917	2396.220713	0.020205	0.017381
71825.8071145833	15.9747993686979	730.248557	0.006157	0.005838
93430.06965625	15.9747993686979	782.046553	0.006594	0.007217
116725.863520833	9.37168546109375	1422.910768	0.011998	0.014318
141847.858270833	9.37168546109375	1513.401735	0.012761	0.015395
168934.804364583	10.7324397722396	1405.435139	0.011851	0.014009
198145.856739583	10.7324397722396	1494.539970	0.012602	0.014205
229642.21078125	11.2551515172917	1514.386471	0.012769	0.014167
263605.466354167	11.2551515172917	1607.980005	0.013559	0.015108
300229.466010417	10.6287544113542	1804.865717	0.015219	0.016864
339720.294989583	10.6287544113542	1909.552909	0.016101	0.017518
382304.443010417	10.6833465953646	2007.108192	0.016924	0.017983
428222.682927083	10.6833465953646	2117.207226	0.017852	0.018502
477738.232520833	10.3880631751042	2292.066464	0.019327	0.019625
531130.63315625	10.3880631751042	2407.380250	0.020299	0.020336
588705.952020833	9.86624922713542	2654.655077	0.022384	0.022131
650788.620333333	9.86624922713542	2771.742462	0.023371	0.022891
717733.67603125	9.50512055260417	2994.303989	0.025248	0.024483
789920.642427083	9.50512055260417	3105.527123	0.026186	0.025211
867761.69	9.3886109765625	3250.044831	0.027404	0.026193
951699.595947917	9.3886109765625	3347.576934	0.028227	0.026785
1042209.78463542	9.50592652953125	3394.365133	0.028621	0.026996
1139808.48938542	9.50592652953125	3472.563475	0.029281	0.027422
1245050.71203125	9.68493502526042	3474.460689	0.029297	0.027325
1358534.3038125	9.68493502526042	3528.237704	0.029750	0.027625
1480906.08671875	9.71440929541667	3555.586898	0.029981	0.027805
1612859.81304167	9.71440929541667	3576.285364	0.030155	0.027945
1755148.4080625	9.50379426145833	3653.685970	0.030808	0.028583
1908579.88915625	9.50379426145833	3626.981127	0.030583	0.028440
2074027.56803125	9.07992181348958	3736.153742	0.031503	0.029376
2252430.05072917	9.07992181348958	3642.654368	0.030715	0.028770
2444805.52076042	8.5289294603125	3737.684306	0.031516	0.029625
2652245.61776042	8.5289294603125	3557.565430	0.029998	0.028354
2875933.80152083	7.95733878541667	3576.315678	0.030156	0.028599
3117137.19019792	7.95733878541667	3300.621322	0.027831	0.026527
3377231.0456875	7.46111205432292	3191.260237	0.026909	0.025702
3657692.65228125	7.46111205432292	2836.965923	0.023921	0.022919
3960119.68069792	7.10661483552083	2594.461266	0.021877	0.020963
4286230.18808333	7.10661483552083	2210.041500	0.018635	0.017860
4637878.94159375	6.92661672255208	1889.942092	0.015936	0.015242
5017067.62063542	6.92661672255208	1538.301598	0.012971	0.012372
5425950.93820833	6.92873878838542	1224.531293	0.010325	0.009815
5866855.0049375	6.92873878838542	952.266271	0.008030	0.007599
6342289.57176042	7.12032664552083	705.725761	0.005951	0.005616
6854956.19171875	7.12032664552083	525.818205	0.004434	0.004167
7407770.66488542	7.54467859875	363.175663	0.003062	0.002881
8003879.36194792	7.54467859875	261.103475	0.002202	0.002071
8646669.42644791	8.27454681854167	168.970541	0.001425	0.001354
9339801.42194792	8.27454681854167	118.604703	0.001000	0.000961
10087213.4129271	9.25566559255208	73.708913	0.000622	0.000615
10893157.6928438	9.25566559255208	50.897223	0.000429	0.000440
11762219.1481667	10.0875562081771	31.747233	0.000268	0.000290
12699339.74375	10.0875562081771	21.289651	0.000180	0.000206
13709849.1295521	10.0875562081771	13.756543	0.000116	0.000142
14799495.2473542	10.0875562081771	8.540262	0.000072	0.000094
0	4.67261965625	1865.603857	0.016657	0.030251
15880.1708333333	4.67261965625	1976.768966	0.017649	0.019705
33004.9708333333	4.67261965625	2091.681058	0.018675	0.020729
51471.7	4.67261965625	2209.995165	0.019732	0.016266
71385.7666666667	18.81322865625	584.025005	0.005214	0.004656
92858.6604166667	18.81322865625	626.149021	0.005591	0.006160
116014.033333333	8.63419929166667	1456.373085	0.013003	0.015176
140983.645833333	8.63419929166667	1547.318768	0.013815	0.016382
167909.39375	10.3167291354167	1376.117237	0.012287	0.014653
196945.335416667	10.3167291354167	1462.681681	0.013059	0.014707
228253.6375	11.96057209375	1341.006597	0.011973	0.012967
262016.7375	11.96057209375	1425.346481	0.012726	0.013747
298425.18125	10.36187228125	1744.554860	0.015576	0.016923
337685.73125	10.36187228125	1845.063025	0.016474	0.017959
380021.366666667	9.77425122916667	2064.171222	0.018430	0.019817
425673.310416667	9.77425122916667	2173.212718	0.019403	0.020305
474903.05625	9.51462239583333	2345.177074	0.020939	0.021380
527990.341666667	9.51462239583333	2457.562843	0.021942	0.022062
585235.175	8.91605509375	2739.103101	0.024456	0.024308
646963.916666667	8.91605509375	2850.569930	0.025451	0.025131
713529.279166667	8.547196875	3083.336471	0.027529	0.026940
785310.327083333	8.547196875	3184.550680	0.028433	0.027644
862714.504166667	8.52967273958333	3284.565171	0.029326	0.028319
946181.6875	8.52967273958333	3368.301645	0.030074	0.028862
1036190.26875	8.8071095	3335.179413	0.029778	0.028430
1133249.04583333	8.8071095	3398.663067	0.030345	0.028778
1237911.4125	9.23633426041667	3292.659571	0.029398	0.027766
1350773.33125	9.23633426041667	3334.873722	0.029775	0.027968
1472477.3875	9.56965770833333	3247.984648	0.028999	0.027188
1603716.84375	9.56965770833333	3264.607420	0.029148	0.027271
1745235.63958333	9.6210848125	3246.534243	0.028986	0.027140
1897842.58125	9.6210848125	3227.440136	0.028816	0.027025
2062407.2875	9.3484015625	3276.740075	0.029256	0.027513
2239862.21666667	9.3484015625	3205.672633	0.028622	0.027042
2431218.88333333	8.81909969791667	3288.416559	0.029360	0.027853
2637569.88541667	8.81909969791667	3144.837413	0.028079	0.026814
2860084.85	8.172227	3198.356666	0.028556	0.027389
3100032.73125	8.172227	2966.211963	0.026484	0.025570
3358777.75625	7.55987553125	2919.192066	0.026064	0.025242
3637793.61458333	7.55987553125	2604.106251	0.023251	0.022619
3938669.53958333	7.0878793125	2424.476013	0.021647	0.021072
4263116.38958333	7.0878793125	2066.273420	0.018449	0.017978
4612982.86458333	6.80113823958333	1792.130295	0.016001	0.015560
4990257.53333333	6.80113823958333	1453.042649	0.012973	0.012584
5397087.07708333	6.70438555208333	1166.181541	0.010412	0.010057
5835792.50625	6.70438555208333	898.365121	0.008021	0.007708
6308865.10625	6.795310375	666.660187	0.005952	0.005693
6818998.87083333	6.795310375	488.812967	0.004364	0.004151
7369098.61041667	7.09295715625	336.019782	0.003000	0.002847
7962296.16875	7.09295715625	235.837119	0.002106	0.001992
8601964.6125	7.64385759375	150.945562	0.001348	0.001282
9291746.61041667	7.64385759375	102.446799	0.000915	0.000875
10035568.6229167	8.4548835	62.043902	0.000554	0.000541
10837665.2270833	8.4548835	41.142730	0.000367	0.000367
11702597.3604167	9.426302375	24.178806	0.000216	0.000226
12635292.8625	9.426302375	15.711594	0.000140	0.000154
13641056.6104167	9.426302375	9.813277	0.000088	0.000103
14725615.1145833	9.426302375	5.873220	0.000052	0.000066
0	5.257351290625	1539.772097	0.014437	0.015088
15464.348875	5.257351290625	1636.655748	0.015346	0.018357
32153.2679375	5.257351290625	1737.545687	0.016292	0.017667
50164.4103125	5.257351290625	1842.263719	0.017274	0.017227
69599.33525	10.96921928625	939.724446	0.008811	0.008516
90575.2265	10.96921928625	1004.248320	0.009416	0.009824
113211.220875	8.7702759828125	1339.375682	0.012558	0.014008
137640.126625	8.7702759828125	1424.893767	0.013360	0.016046
164002.56425	10.7902015775	1232.570544	0.011557	0.014190
192452.8256875	10.7902015775	1312.319359	0.012305	0.014222
223156.92125	12.733322989375	1184.127477	0.011103	0.012379
256290.6265625	12.733322989375	1261.008837	0.011824	0.013195
292047.2948125	10.8931572671875	1566.080902	0.014684	0.016417
330637.85675	10.8931572671875	1659.693211	0.015562	0.017331
372281.055375	9.625727123125	1984.951217	0.018612	0.020402
417222.9765625	9.625727123125	2091.415064	0.019610	0.021025
465723.377625	8.9048224584375	2374.870476	0.022268	0.023296
518065.452625	8.9048224584375	2486.705574	0.023316	0.023923
574549.9731875	8.322018843125	2776.194054	0.026030	0.026261
635507.006875	8.322018843125	2885.324415	0.027054	0.026967
701292.0110625	8.060464713125	3084.718604	0.028923	0.028486
772283.879875	8.060464713125	3181.594391	0.029832	0.029125
848898.615625	8.1313804125	3241.970635	0.030398	0.029447
931579.5635	8.1313804125	3320.500640	0.031134	0.029953
1020807.176875	8.4549345115625	3260.941139	0.030576	0.029261
1117099.0173125	8.4549345115625	3319.125787	0.031121	0.029601
1221015.61375	8.8779483184375	3207.518305	0.030075	0.028514
1333160.4625	8.8779483184375	3244.090162	0.030418	0.028725
1454185.8864375	9.19622914875	3155.263927	0.029585	0.027917
1584793.035	9.19622914875	3165.714132	0.029683	0.027984
1725741.6495	9.2644398565625	3135.617785	0.029401	0.027754
1877852.0161875	9.2644398565625	3110.453973	0.029165	0.027593
2042004.96625	9.0313809084375	3140.262123	0.029444	0.027946
2219155.54725	9.0313809084375	3064.306763	0.028732	0.027417
2410334.9761875	8.5566304759375	3121.329529	0.029267	0.028057
2616650.6395	8.5566304759375	2976.144082	0.027905	0.026948
2839301.7175625	7.98236174375	2997.391457	0.028104	0.027269
3079585.043875	7.98236174375	2771.137219	0.025983	0.025387
3338891.1989375	7.4528181428125	2694.294406	0.025263	0.024765
3618731.853125	7.4528181428125	2397.175432	0.022477	0.022133
3920728.0483125	7.0636118478125	2203.420355	0.020660	0.020361
4246637.54075	7.0636118478125	1875.608435	0.017586	0.017347
4598352.848	6.86349129875	1606.556446	0.015064	0.014829
4977916.8734375	6.86349129875	1304.595506	0.012232	0.012007
5387534.624625	6.87606902125	1034.230538	0.009697	0.009481
5829586.88475	6.87606902125	801.980460	0.007520	0.007311
6306639.9779375	7.122174426875	588.480324	0.005518	0.005346
6821467.2529375	7.122174426875	438.032965	0.004107	0.003959
7377058.8484375	7.636650150625	299.219696	0.002806	0.002708
7976643.17675	7.636650150625	215.775731	0.002023	0.001955
8623700.59525	8.45453413375	138.967342	0.001303	0.001276
9321994.655375	8.45453413375	98.180758	0.000921	0.000916
10075577.9618125	9.4945887415625	61.207463	0.000574	0.000591
10888831.23375	9.4945887415625	42.593937	0.000399	0.000427
11766478.929375	10.430545118125	26.605020	0.000249	0.000282
12713618.5418125	10.430545118125	18.042260	0.000169	0.000203
13735751.848125	10.430545118125	11.794387	0.000111	0.000142
14838820.0644375	10.430545118125	7.410717	0.000069	0.000095
0	4.3506088940625	2078.941811	0.017471	0.055054
15529.75021875	4.3506088940625	2200.937721	0.018496	0.021319
32278.18059375	4.3506088940625	2326.729698	0.019553	0.017484
50338.42603125	4.3506088940625	2455.883292	0.020639	0.017795
69815.511	12.27193083	924.595000	0.007770	0.008074
90816.4415625	12.27193083	988.387907	0.008306	0.009422
113466.058125	8.72106344953125	1482.762870	0.012461	0.014802
137889.20109375	8.72106344953125	1576.163949	0.013246	0.015499
164226.563625	10.6118110340625	1377.369129	0.011575	0.013453
192626.76525	10.6118110340625	1465.118765	0.012312	0.013668
223254.27825	11.8407657539063	1396.332646	0.011734	0.012536
256283.482875	11.8407657539063	1484.470337	0.012475	0.013217
291900.6489375	11.1626544646875	1671.353034	0.014046	0.014793
330307.899	11.1626544646875	1770.918291	0.014882	0.015503
371725.18996875	10.7066798348438	1952.802809	0.016411	0.016839
416390.31309375	10.7066798348438	2061.389298	0.017323	0.017487
464554.93078125	10.2124901695313	2276.170265	0.019128	0.018983
516494.4845625	10.2124901695313	2391.482863	0.020097	0.019668
572504.23190625	9.66428225859375	2647.543912	0.022249	0.021484
632905.191	9.66428225859375	2765.077621	0.023237	0.022236
698040.1775625	9.25123885734375	3006.778992	0.025268	0.023963
768277.76803125	9.25123885734375	3118.667170	0.026208	0.024714
844022.20753125	9.070983181875	3287.519590	0.027627	0.025908
925701.5203125	9.070983181875	3385.224730	0.028449	0.026558
1013783.3625	9.16192842703125	3439.654046	0.028906	0.026877
1108769.0773125	9.16192842703125	3517.248147	0.029558	0.027337
1211197.65825	9.4262631253125	3484.125237	0.029280	0.026991
1321655.6570625	9.4262631253125	3538.225470	0.029734	0.027279
1440769.257375	9.64278196640625	3498.644627	0.029402	0.026934
1569220.1274375	9.64278196640625	3523.990554	0.029615	0.027077
1707737.49375	9.6262059346875	3536.438749	0.029719	0.027198
1857110.030625	9.6262059346875	3522.209237	0.029600	0.027134
2018189.823375	9.31667108296875	3596.771790	0.030226	0.027794
2191894.34990625	9.31667108296875	3525.246619	0.029625	0.027373
2379212.4255	8.776201295625	3628.659975	0.030494	0.028301
2581212.1291875	8.776201295625	3477.430001	0.029223	0.027302
2799042.78534375	8.1411797625	3541.278326	0.029760	0.027929
3033946.85325	8.1411797625	3293.251180	0.027676	0.026140
3287259.92709375	7.553795743125	3242.083369	0.027246	0.025816
3560426.58871875	7.553795743125	2903.674913	0.024402	0.023222
3855004.3708125	7.1096611359375	2705.971191	0.022740	0.021661
4172667.72009375	7.1096611359375	2319.597424	0.019493	0.018590
4515227.81325	6.84561376875	2018.622253	0.016964	0.016154
4884634.53853125	6.84561376875	1649.764570	0.013864	0.013177
5282994.33009375	6.75661048546875	1334.132656	0.011212	0.010622
5712576.11278125	6.75661048546875	1037.834075	0.008722	0.008230
6175825.17328125	6.82828473140625	780.134265	0.006556	0.006167
6675380.99446875	6.82828473140625	577.805113	0.004856	0.004549
7214089.14496875	7.0690384640625	404.122511	0.003396	0.003179
7795017.13190625	7.0690384640625	285.831847	0.002402	0.002246
8421476.1984375	7.5121228265625	186.481638	0.001567	0.001474
9097033.2133125	7.5121228265625	126.798421	0.001066	0.001009
9825536.43159375	8.14271549765625	78.161379	0.000657	0.000635
10611137.2921875	8.14271549765625	51.414719	0.000432	0.000428
11458306.2705937	8.8158926184375	30.646510	0.000258	0.000266
12371872.5107812	8.8158926184375	19.444655	0.000163	0.000178
13357037.6963438	8.8158926184375	11.836180	0.000099	0.000114
14419415.682375	8.8158926184375	6.889872	0.000058	0.000071
0	5.6969737515625	1703.591205	0.014113	0.028699
16401.53625	5.6969737515625	1808.623053	0.014983	0.016725
34072.54125	5.6969737515625	1917.924503	0.015888	0.018113
53114.5725	5.6969737515625	2031.313875	0.016828	0.016362
73631.30328125	9.8392079671875	1249.098352	0.010348	0.011817
95741.21734375	9.8392079671875	1330.523150	0.011022	0.012778
119562.7984375	8.8269335859375	1577.199856	0.013066	0.015807
145231.4565625	8.8269335859375	1674.298987	0.013870	0.016732
172888.9490625	12.5546333601562	1251.321782	0.010366	0.012663
202691.84375	12.5546333601562	1332.088487	0.011035	0.012629
234803.05578125	13.3163675046875	1336.222103	0.011070	0.012213
269404.54234375	13.3163675046875	1420.860060	0.011771	0.012962
306688.83953125	11.6347868828125	1725.572844	0.014295	0.015681
346863.29390625	11.6347868828125	1826.823228	0.015134	0.016428
390150.0625	11.2692750929687	1993.368963	0.016513	0.017544
436794.5759375	11.2692750929687	2102.926744	0.017421	0.018041
487052.84375	10.7048904445312	2330.174710	0.019304	0.019612
541208.380625	10.7048904445312	2446.663467	0.020269	0.020370
599559.51171875	9.89687358515625	2769.840839	0.022946	0.022809
662436.29890625	9.89687358515625	2889.014791	0.023933	0.023579
730185.7303125	9.43461769765625	3150.168079	0.026097	0.025429
803186.53078125	9.43461769765625	3262.412726	0.027026	0.026091
881847.04609375	9.2864178	3420.825671	0.028339	0.027133
966605.24296875	9.2864178	3517.552360	0.029140	0.027691
1057932.940625	9.34154448046875	3583.216100	0.029684	0.028051
1156340.04234375	9.34154448046875	3658.077581	0.030304	0.028464
1262374.53546875	9.44693154453125	3678.667094	0.030475	0.028528
1376628.83875	9.44693154453125	3725.662283	0.030864	0.028793
1499739.80234375	9.44231914140625	3756.951071	0.031123	0.029010
1632392.939375	9.44231914140625	3767.043344	0.031207	0.029073
1775330.8890625	9.2682009234375	3823.828888	0.031677	0.029540
1929347.069375	9.2682009234375	3783.910067	0.031347	0.029278
2095300.4875	8.93778994453125	3850.534047	0.031899	0.029854
2274119.97140625	8.93778994453125	3744.582329	0.031021	0.029127
2466799.93828125	8.4840923921875	3794.348928	0.031433	0.029595
2674417.32078125	8.4840923921875	3606.223285	0.029875	0.028256
2898127.33546875	7.96895255234375	3597.522944	0.029803	0.028272
3139178.29328125	7.96895255234375	3319.031652	0.027495	0.026207
3398913.7153125	7.48253444296875	3204.388018	0.026546	0.025356
3678782.91171875	7.48253444296875	2849.492301	0.023606	0.022623
3980347.3290625	7.1054916453125	2614.422709	0.021658	0.020764
4305286.89765625	7.1054916453125	2227.402314	0.018452	0.017703
4655412.72625	6.882594090625	1915.944542	0.015872	0.015201
5032681.9125	6.882594090625	1557.888731	0.012906	0.012333
5439193.31140625	6.82518236640625	1248.286066	0.010341	0.009848
5877215.04046875	6.82518236640625	967.401799	0.008014	0.007599
6349192.9428125	6.92579834375	722.058596	0.005982	0.005652
6857754.81875	6.92579834375	533.691646	0.004421	0.004159
7405737.9309375	7.174995059375	372.379969	0.003085	0.002899
7996199.58328125	7.174995059375	263.052471	0.002179	0.002046
8632429.815625	7.5627542890625	172.571770	0.001430	0.001350
9317978.90890625	7.5627542890625	116.829637	0.000968	0.000921
10056667.9640625	8.0174568375	72.963954	0.000604	0.000587
10852616.4071875	8.0174568375	47.276830	0.000392	0.000390
11710265.263125	8.3243932234375	28.640500	0.000237	0.000245
12634394.0817188	8.3243932234375	17.480984	0.000145	0.000156
13630156.9060937	8.3243932234375	10.211066	0.000085	0.000095
14703107.6620312	8.3243932234375	5.688870	0.000047	0.000055
0	5.15677958588542	2033.738455	0.015376	0.050860
16204.9995520833	5.15677958588542	2156.183466	0.016302	0.017299
33666.5085520833	5.15677958588542	2283.133467	0.017261	0.019006
52482.7898020833	5.15677958588542	2414.291071	0.018253	0.017633
72756.2875	8.91662799828125	1480.905994	0.011196	0.011928
94601.99003125	8.91662799828125	1575.794400	0.011914	0.012837
118141.157875	9.63716612828125	1550.711319	0.011724	0.013049
143503.414302083	9.63716612828125	1648.560770	0.012464	0.014383
170833.01746875	12.2157074968229	1383.423384	0.010459	0.012368
200280.497625	12.2157074968229	1472.454710	0.011132	0.012469
232011.01990625	13.5748702124479	1409.943235	0.010660	0.011569
266200.2029375	13.5748702124479	1499.896241	0.011340	0.012262
303040.390927083	12.6492764307813	1709.731045	0.012926	0.013842
342734.381572917	12.6492764307813	1813.046735	0.013707	0.014423
385505.879552083	11.9428400582292	2032.717647	0.015368	0.015850
431595.315125	11.9428400582292	2147.605247	0.016237	0.016451
481253.572041667	10.9743660622917	2463.030240	0.018622	0.018563
534762.894520833	10.9743660622917	2588.686901	0.019572	0.019305
592420.161666667	10.1192288004167	2941.484895	0.022239	0.021677
654547.340958333	10.1192288004167	3071.543028	0.023222	0.022441
721489.397552083	9.66602821302084	3346.791142	0.025303	0.024216
793618.475677083	9.66602821302084	3471.123019	0.026243	0.024918
871340.170729167	9.5919756928125	3616.549198	0.027343	0.025772
955087.257177083	9.5919756928125	3726.620806	0.028175	0.026346
1045323.86995833	9.79116693682292	3750.833440	0.028358	0.026356
1142555.95796875	9.79116693682292	3841.401136	0.029043	0.026782
1247325.01196875	10.0409635239063	3823.924258	0.028910	0.026543
1360216.427375	10.0409635239063	3890.145270	0.029411	0.026861
1481855.32286458	10.0917674832813	3920.724547	0.029642	0.027029
1612925.35665625	10.0917674832813	3953.223592	0.029888	0.027222
1754154.091625	9.83043024369792	4066.929425	0.030748	0.028040
1906329.72088542	9.83043024369792	4048.606462	0.030609	0.027991
2070301.06779167	9.30787075291667	4220.103869	0.031906	0.029272
2246981.76733333	9.30787075291667	4126.229954	0.031196	0.028772
2437358.62892708	8.65926308473959	4286.724460	0.032409	0.030015
2642491.63641667	8.65926308473959	4091.155535	0.030931	0.028820
2863526.49226042	8.01986494088542	4154.056406	0.031406	0.029373
3101692.52683333	8.01986494088542	3843.911939	0.029062	0.027325
3358321.51470833	7.48000492484375	3746.236639	0.028323	0.026698
3634841.4025625	7.48000492484375	3339.305197	0.025247	0.023881
3932795.12545833	7.08266778578125	3079.815579	0.023285	0.022043
4253844.78823958	7.08266778578125	2629.782100	0.019882	0.018845
4599777.937625	6.84301108359375	2272.636260	0.017182	0.016270
4972528.4691875	6.84301108359375	1851.541688	0.013998	0.013240
5374170.35526042	6.76694103989583	1490.262254	0.011267	0.010631
5806946.91470833	6.76694103989583	1156.503912	0.008744	0.008223
6273266.63153125	6.86216187651042	864.936676	0.006539	0.006132
6775734.51533333	6.86216187651042	640.134059	0.004840	0.004520
7317147.91992708	7.14985236333333	445.205460	0.003366	0.003141
7900529.9945	7.14985236333333	315.723799	0.002387	0.002224
